位置,房屋信息,单价元/平,经度,纬度,WGS84经度,WGS84纬度,总价/万元
广东省深圳市贝丽花园,2室1厅|66.01平米|南|精装|中楼层(共6层)|1981年|板塔结合,54538,114.13247774668535,22.57662943404436,114.12094346886646,22.57299651812048,348.6111111111111
广东省深圳市翠珠小区,3室2厅|69.94平米|南|简装|高楼层(共8层)|1993年|板塔结合,77210,114.13614067723164,22.57221666217736,114.12461274697982,22.56861529062869,609.2
广东省深圳市龙丽园,2室1厅|82.54平米|东北|其他|中楼层(共28层)|1998年|板塔结合,67846,114.13348672343383,22.5661832844136,114.12196401889793,22.562560545954863,627.0
广东省深圳市嘉多利花园,3室2厅|99.48平米|东南|其他|低楼层(共25层)|2002年|塔楼,85800,114.1317539819362,22.56739483720295,114.12022861620386,22.56376005815381,969.5
广东省深圳市英丽阁,2室2厅|74平米|东南|其他|高楼层(共5层)|板塔结合,66900,114.13438601707958,22.567219959096143,114.12286271177632,22.56360405932794,496.0
广东省深圳市田苑小区,3室2厅|88.48平米|南北|其他|高楼层(共6层)|1987年|板塔结合,70100,114.13111286129394,22.570797239683223,114.11958322862804,22.567157841725106,636.7142857142857
广东省深圳市华丽园,3室1厅|76.67平米|南|精装|中楼层(共7层)|1993年|板楼,65100,114.13548985488988,22.56635866445931,114.12396798870216,22.562752772237392,546.3333333333334
广东省深圳市翠都花园,3室2厅|96.13平米|东南|简装|中楼层(共8层)|1992年|板塔结合,47900,114.13621191285856,22.56374270832165,114.12469313629464,22.560144535479328,432.0
广东省深圳市文锦广场,2室1厅|85.87平米|东|简装|高楼层(共27层)|1996年|塔楼,18400,114.1320361396968,22.563935195945124,114.12051479151184,22.560303144841598,176.0
广东省深圳市京基水贝二期(时代广场),3室2厅|86平米|东南|精装|低楼层(共54层)|2022年|板塔结合,70931,113.81253510042409,22.73378889434029,113.80088962516446,22.730929257359787,554.25
广东省深圳市金贝苑,2室2厅|69.89平米|东|精装|高楼层(共16层)|1995年|塔楼,75000,114.13543478876214,22.574484804054823,114.12390431531284,22.570876017676955,525.0
广东省深圳市翠景大厦,2室1厅|52.26平米|北|精装|中楼层(共7层)|1992年|板塔结合,72400,114.13346264884618,22.573211909394388,114.1219324323381,22.569586922347987,370.5
广东省深圳市田贝四路83号,3室2厅|74.3平米|南|精装|低楼层(共7层)|1989年|板楼,73756,114.13182099552724,22.57144600595173,114.12029134276706,22.56781043184667,549.0
广东省深圳市京基水贝一期(洪湖苑),1室1厅|49平米|东南|精装|中楼层(共24层)|2021年|板楼,122041,113.81253510042409,22.73378889434029,113.80088962516446,22.730929257359787,548.0
广东省深圳市建材公司综合楼,6室0厅|99平米|南|精装|低楼层(共7层)|1991年|板塔结合,69697,114.13382197105004,22.565857971352617,114.12229983219343,22.562237906833374,690.0
广东省深圳市湖景大厦,4室2厅|143.3平米|东南南|精装|中楼层(共26层)|1992年|板塔结合,53385,114.13002887603542,22.571639650737584,114.11849719912082,22.567994779817635,718.5
广东省深圳市田贝三路,3室2厅|94.5平米|南|精装|中楼层(共8层)|板塔结合,66667,114.12996159295274,22.56916913645155,114.1184324653956,22.56552470523004,630.0
广东省深圳市水电大厦,3室2厅|111.1平米|东南南|其他|中楼层(共9层)|1987年|板楼,58500,114.13630758239536,22.569713452723,114.1247823435926,22.56611447743358,650.0
广东省深圳市英郡年华花园二期,3室1厅|83.45平米|西南|简装|中楼层(共27层)|2008年|板塔结合,43020,114.15649475296163,22.62327365960425,114.14495435450768,22.619995965492905,355.66037735849056
广东省深圳市阳基新天地,3室2厅|87.39平米|南北|精装|低楼层(共24层)|2013年|板塔结合,33071,114.16328998498965,22.629734080077007,114.151749644683,22.626587815443575,249.95652173913044
广东省深圳市中城康桥花园一期,3室2厅|93.96平米|南|其他|低楼层(共7层)|2000年|板塔结合,31929,114.1515438319756,22.62786316255924,114.14001299525806,22.624489689528293,308.81481481481484
广东省深圳市中城康桥花园二期,3室2厅|86.96平米|南|精装|低楼层(共18层)|2003年|板塔结合,41300,114.14911723930229,22.63298081222769,114.1375935429185,22.629562419773418,314.35526315789474
广东省深圳市康桥紫郡,3室2厅|97.89平米|南|简装|中楼层(共18层)|2007年|板塔结合,40352,114.14845096610576,22.63384001740261,114.13692863711618,22.63040962481238,349.54545454545456
广东省深圳市英郡年华花园一期,3室2厅|87.9平米|西南|精装|17层|2006年|板塔结合,40046,114.15639899359432,22.622722551881584,114.14485816916448,22.6194429562645,319.8541666666667
广东省深圳市左庭右院北区,5室2厅|117.36平米|南北|精装|低楼层(共18层)|2006年|板塔结合,43600,114.14803523031588,22.63039290644782,114.13651012145831,22.6269550370707,429.4736842105263
广东省深圳市英郡假日广场,3室1厅|89.23平米|东南|精装|高楼层(共30层)|2016年|塔楼,36984,114.15651235974964,22.62467710604401,114.1449732890822,22.62139981380905,329.0
广东省深圳市怡乐花园,2室1厅|59.81平米|南|精装|中楼层(共8层)|2001年|板塔结合,36115,114.1492767783608,22.626750473981005,114.13774707559423,22.62333480166383,272.25
广东省深圳市左庭右院南区,4室2厅|117平米|南|简装|低楼层(共16层)|2006年|板塔结合,42800,114.14881990017858,22.628501565811085,114.13729230093894,22.625077672544872,456.8125
广东省深圳市合正丹郡,1室1厅|50.86平米|东北|简装|高楼层(共30层)|2017年|板塔结合,38600,114.16267096266292,22.625536030133688,114.15112705150617,22.6223780391082,367.17021276595744
广东省深圳市南和花园,3室2厅|104.9平米|东南|简装|中楼层(共8层)|1997年|板塔结合,27800,114.15848791322652,22.615366951391348,114.14693842447042,22.612128086185628,257.5
广东省深圳市承翰陶柏莉,3室1厅|88.38平米|南|精装|低楼层(共31层)|2017年|板塔结合,36600,114.41419695452642,22.639696194434087,114.402711114594,22.6366413429102,311.72222222222223
广东省深圳市招商东岸,3室2厅|93.59平米|南|毛坯|中楼层(共33层)|2019年|塔楼,35688,114.42518080548494,22.64089325016224,114.41369287398356,22.63791170703084,388.4
广东省深圳市金众云山栖,5室1厅|152.02平米|南北|毛坯|3层|2016年|板塔结合,37000,114.41550461785684,22.643373636126725,114.40401941726772,22.64033242861798,335.0
广东省深圳市承翰半山海,5室2厅|150.31平米|南|其他|3层|2015年|板塔结合,26000,114.42030085063416,22.620600082394787,114.40879299177844,22.617598055293985,177.30769230769232
广东省深圳市海语山林,5室2厅|138.48平米|南|精装|18层|2009年|塔楼,28000,114.4215865054796,22.63391732308559,114.41009113976943,22.63092303126051,244.03809523809525
广东省深圳市KPR佳兆业广场,1室0厅|44.92平米|东南|其他|高楼层(共18层)|2013年|板楼,20704,114.4811285302556,22.60025600505864,114.46987749419058,22.596706627990013,130.08333333333334
广东省深圳市东丽观海山庄,8室2厅|302.4平米|东南|其他|3层|1999年|塔楼|联排别墅,20000,114.40863500613268,22.622871087642427,114.3971450029075,22.61974457750869,604.3333333333334
广东省深圳市亚迪村,4室2厅|153.21平米|南北|精装|11层|2003年|板楼,20000,114.42025207264496,22.63643602991718,114.4087588418544,22.633434109234827,271.3333333333333
广东省深圳市御海湾山庄,9室3厅|305.68平米|南|其他|4层|1997年|暂无数据,24536,114.41785997490324,22.621878121745777,114.40635431854156,22.6188584091305,1125.0
广东省深圳市万科十七英里,5室3厅|275.81平米|南北|毛坯|1层|2005年|板楼|独栋别墅,50000,114.37632017220236,22.61292100137649,114.36492874308446,22.60931312441158,553.5
广东省深圳市三科麓湾,2室1厅|76.69平米|西南|精装|中楼层(共5层)|2015年|板塔结合,38000,114.36136850580756,22.619526449996112,114.35000475372262,22.615908333507072,374.8
广东省深圳市金海滩,2室2厅|92.66平米|东南|其他|低楼层(共3层)|2003年|板塔结合,28060,114.37315086053364,22.61556245201017,114.36176902442504,22.61193493123425,260.0
广东省深圳市鑫园广场,3室1厅|73.37平米|东南|其他|高楼层(共12层)|2001年|板楼,26400,114.42562995823978,22.63334499312986,114.41413655346304,22.6303643339194,194.0
广东省深圳市花样年家天下,3室2厅|91.44平米|南|精装|高楼层(共31层)|2018年|塔楼,33000,114.42507803933462,22.629881023653216,114.4135809023827,22.626899284887557,326.0
广东省深圳市PURE33璞岸,3室2厅|87平米|南|其他|高楼层(共23层)|2015年|板塔结合,29886,114.48783932156569,22.6084997304204,114.4766165786637,22.6049561707464,316.6
广东省深圳市华侨海景山庄,2室1厅|77.35平米|东南|其他|6层|板塔结合,24435,114.41281805556903,22.62424376389546,114.4013207030264,22.621172820690923,684.0
广东省深圳市承翰陶柏莉二期,5室3厅|193.13平米|南|毛坯|低楼层(共2层)|2018年|暂无数据,93202,114.41419695452642,22.639696194434087,114.402711114594,22.6366413429102,1800.0
广东省深圳市洋畴湾花园,5室2厅|245.06平米|南|其他|低楼层(共3层)|2010年|暂无数据,39991,114.4887750864151,22.51646296018572,114.4775866571164,22.51293670133472,980.0
广东省深圳市鼎胜金域世家,3室2厅|89.82平米|南|精装|中楼层(共28层)|2015年|塔楼,88288,113.95388302321966,22.587926019216027,113.9424179609858,22.58524308690556,876.8125
广东省深圳市德意名居一期,2室1厅|58.18平米|南|简装|中楼层(共5层)|2010年|塔楼,75628,113.96814649776348,22.59632531250806,113.95668954021218,22.59343760097996,540.7073170731708
广东省深圳市桑泰丹华园三期,5室2厅|138.27平米|东南|精装|低楼层(共24层)|2008年|板楼,88000,113.97227942175245,22.593596316431366,113.96082848892496,22.59062874781571,1270.6
广东省深圳市宝能城,4室2厅|133.5平米|东南|精装|高楼层(共42层)|2017年|塔楼,98500,114.00453055912972,22.597126859127325,113.99308545750291,22.593651165430156,1133.5094339622642
广东省深圳市学城绿园,3室1厅|79.23平米|南|精装|高楼层(共7层)|2002年|板楼,54000,113.971985226698,22.59794049538177,113.9605335412024,22.5949782393124,445.3333333333333
广东省深圳市华晖云门,4室2厅|142.8平米|南|简装|高楼层(共38层)|2015年|塔楼,98040,114.00743263160167,22.598201752309144,113.99598048321606,22.594715717136943,965.741935483871
广东省深圳市博林天瑞,2室2厅|80平米|西北|其他|高楼层(共42层)|2015年|塔楼,82700,113.9795748302882,22.589673606754868,113.96813520842322,22.58655755856069,1211.8292682926829
广东省深圳市天悦湾花园,4室2厅|88.83平米|南北|精装|高楼层(共20层)|2015年|塔楼,93200,113.95228529704016,22.58753301956853,113.94082068659154,22.584862912896675,940.047619047619
广东省深圳市水木丹华,3室1厅|89.25平米|西南|精装|高楼层(共29层)|2014年|塔楼,84034,113.99590072445169,22.59788936170351,113.98446755200642,22.59448915080901,758.4117647058823
广东省深圳市西丽山庄,6室3厅|199.72平米|西南|毛坯|中楼层(共5层)|2008年|板楼,87623,113.97016885295744,22.60337965768737,113.95871560481264,22.60045273046182,1849.3333333333333
广东省深圳市西湖林语,4室2厅|132.57平米|南|精装|18层|2007年|塔楼,83700,113.971943814814,22.59883996116785,113.96049212757592,22.59587843518144,967.6363636363636
广东省深圳市京基御景峯,3室2厅|89.16平米|西北|简装|中楼层(共57层)|2019年|板塔结合,87484,114.01860898943092,22.60429702100281,114.00711702819514,22.60084290518415,706.4528301886793
广东省深圳市宝能华府,3室2厅|120.51平米|南|简装|中楼层(共32层)|2013年|板塔结合,83700,113.95310491098718,22.58772338803869,113.94164003064355,22.585046997450373,807.0625
广东省深圳市德意名居二期,3室1厅|89.07平米|南北|简装|18层|2010年|板塔结合,83800,113.96920622877326,22.596513666691152,113.95775067126124,22.59360592350105,813.6666666666666
广东省深圳市丽雅苑,5室2厅|119.53平米|南北|精装|中楼层(共29层)|2012年|板塔结合,96211,113.95163618147886,22.588231425291035,113.94017143234326,22.585565679003405,1120.75
广东省深圳市桑泰丹华园四期,5室2厅|144.12平米|南北|简装|低楼层(共24层)|2008年|板楼,85000,113.9720702063992,22.594321634956376,113.960618849304,22.59135814467279,1248.75
广东省深圳市桑泰丹华园二期,3室2厅|112.92平米|南北|精装|高楼层(共21层)|2007年|板楼,76500,113.97164458924874,22.59312124947174,113.96019285088002,22.59016642122527,826.8181818181819
广东省深圳市西丽湖工贸公司住宅,3室2厅|97.81平米|南|简装|中楼层(共6层)|1996年|板楼,53500,113.97218599797942,22.60417098609298,113.96073586156916,22.6012041995407,538.8571428571429
广东省深圳市塘朗城广场东区,3室2厅|85.98平米|南|简装|低楼层(共32层)|2015年|塔楼,71100,114.0082640133509,22.596103007523453,113.99680954973182,22.592615747109324,783.875
广东省深圳市鹤祥苑,3室2厅|89.12平米|南|简装|中楼层(共7层)|1994年|板楼,53000,113.96888858794505,22.600020777299093,113.95743280159908,22.59711869863473,473.0
广东省深圳市兴园居,3室2厅|102.61平米|南北|简装|高楼层(共7层)|1998年|板楼,67245,113.9693601983376,22.599777374529765,113.95790501270385,22.596866330659,633.3333333333334
广东省深圳市宝能城西区,3室2厅|100.16平米|东南|精装|低楼层(共23层)|2019年|塔楼,97644,114.00114943371422,22.595459780811588,113.9897106811338,22.592006064633285,1261.6153846153845
广东省深圳市丽岛茗园,3室2厅|97.73平米|南|简装|高楼层(共7层)|1997年|板楼,58836,113.9691389456906,22.597113929213112,113.95768328477293,22.59420739654429,349.375
广东省深圳市南国丽城,2室1厅|77.64平米|西西北|其他|高楼层(共22层)|2005年|板楼,71400,113.96378890756657,22.58768901829076,113.95232920226093,22.58487940180101,682.0869565217391
广东省深圳市桑泰丹华一期,5室2厅|146.61平米|东南|简装|高楼层(共18层)|2008年|板塔结合,84920,113.9719949283975,22.5966321178154,113.96054325064114,22.59366982147225,962.0
广东省深圳市塘朗城,1室0厅|40.9平米|西南北|简装|中楼层(共42层)|2015年|塔楼,58680,114.00706504498712,22.595564385647886,113.99561391610014,22.59207952605031,222.33333333333334
广东省深圳市西丽湖度假村,3室1厅|86.76平米|南|简装|低楼层(共7层)|1995年|暂无数据,49563,113.97238191841107,22.60521262650165,113.96093246420736,22.60224186140209,475.0
广东省深圳市中海康城国际一期,3室2厅|87.26平米|西南|精装|高楼层(共30层)|2011年|板塔结合,37704,114.21316489502318,22.712830703800776,114.20173699576212,22.70969062858134,368.0299212598425
广东省深圳市THETOWN乐城,3室2厅|89.92平米|南西北|精装|高楼层(共33层)|2013年|塔楼,40036,114.23080006946704,22.682180331430363,114.21948989609449,22.678781015440947,350.5746846846847
广东省深圳市龙平紫园,3室2厅|86.24平米|南|毛坯|低楼层(共32层)|2016年|塔楼,40585,114.22018497292024,22.73180099626748,114.20880173222916,22.72854124785241,394.73809523809524
